ALKES,SPONGOSTAN,PCS,401500,0,0,KE,KE,232,ET,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SR FLAT 100 X 200,PCS,935000,0,0,KE,KE,234,H2,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SR FLAT 75 X 200,PCS,935000,0,0,KE,KE,235,H2,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SR GUSSETED 75 MM x 100 M,PCS,935000,0,0,KE,KE,332,H2,2012-06-01,00:00:00,2020-12-31,23:59:59
ALKES,SR GUSSETTE,PCS,935000,0,0,KE,KE,233,H2,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SR GUSSETTE 150 X 100 M,BUAH,935000,0,0,KE,KE,336,OT,2012-06-01,00:00:00,2020-12-31,23:59:59
ALKES,SR GUSSETTE 200 X 100 M,BUAH,935000,0,0,KE,KE,337,H2,2012-05-08,00:00:00,2020-12-31,23:59:59
ALKES,STANDAR INFUS RODA LIMA,PCS,550000,0,0,KE,KE,236,LK,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STANDAR WASKOM DOUBLE,PCS,2695000,0,0,KE,KE,237,LK,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STERILE COTTON SWAB/ COTTON BUD,PCS,2750,0,0,KE,KE,238,LK,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STERINTECH STEAM EMULATOR 6,PCS,2990,0,0,KE,KE,685,OT,2017-03-02,00:00:00,2022-03-01,00:00:00
ALKES,STFX SPIRAL MONOCRYL PLUS NO. 2-0 70 CM,PCS,404800,0,0,KE,KE,907,ET,2018-01-01,00:00:00,2023-03-20,23:59:59
ALKES,STIK PAN + TUTUP,PCS,35200,0,0,KE,KE,710,OT,2017-11-25,00:00:00,2022-11-24,00:00:00
ALKES,STOMACH TUBE NO. 12,PCS,19250,0,0,KE,KE,243,E6,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STOMACH TUBE NO. 14,PCS,19250,0,0,KE,KE,244,E6,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STOMACH TUBE NO. 16,PCS,19250,0,0,KE,KE,245,E6,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STOMACH TUBE NO. 18,PCS,19250,0,0,KE,KE,246,E6,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STOMACH TUBE NO. 20,PCS,19250,0,0,KE,KE,247,JM,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,STRATAFIX PDS PLUS NO. 0 45 CM 40 MM1/2C,PCS,404800,0,0,KE,KE,906,ET,2018-01-01,00:00:00,2023-03-20,23:59:59
ALKES,STRATAFIX SPIRAL PDO 30X30 CM USP OS-6,PCS,200082.94,0,0,KE,KE,897,ET,2018-01-01,00:00:00,2023-03-06,23:59:59
ALKES,SUCTION CATHETER NO. 10,PCS,7370,0,0,KE,KE,248,AX,2016-01-01,00:00:00,2021-02-20,23:59:59
ALKES,SUCTION CATHETER NO. 10,PCS,4345,0,0,KE,KE,248,C4,2015-01-01,00:00:00,2020-10-20,23:59:59
ALKES,SUCTION CATHETER NO. 10,PCS,5005,0,0,KE,KE,248,RM,2015-07-14,00:00:00,2020-07-12,00:00:00
ALKES,SUCTION CATHETER NO. 12,PCS,7370,0,0,KE,KE,249,AX,2016-01-01,00:00:00,2021-02-20,23:59:59
ALKES,SUCTION CATHETER NO. 12,PCS,4345,0,0,KE,KE,249,C4,2015-01-01,00:00:00,2020-10-20,23:59:59
ALKES,SUCTION CATHETER NO. 12,PCS,3200,0,0,KE,KE,249,RM,2016-12-10,00:00:00,2021-12-09,00:00:00
ALKES,SUCTION CATHETER NO. 14,PCS,7370,0,0,KE,KE,250,AX,2016-01-01,00:00:00,2021-08-02,23:59:59
ALKES,SUCTION CATHETER NO. 14,PCS,3200,0,0,KE,KE,250,RM,2016-12-10,00:00:00,2021-12-09,00:00:00
ALKES,SUCTION CATHETER NO. 6,PCS,7370,0,0,KE,KE,251,AX,2016-09-01,00:00:00,2021-09-20,23:59:59
ALKES,SUCTION CATHETER NO. 6,PCS,9900,0,0,KE,KE,251,RM,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SUCTION CATHETER NO. 8,PCS,7370,0,0,KE,KE,252,AX,2017-01-01,00:00:00,2022-12-21,23:59:59
ALKES,SUCTION CATHETER NO. 8,PCS,5005,0,0,KE,KE,252,RM,2015-07-14,00:00:00,2020-07-12,00:00:00
ALKES,SUCTION CONNECTING TUBE 2M,PCS,18117,0,0,KE,KE,649,OT,2016-01-01,00:00:00,2021-05-16,23:59:59
ALKES,SUCTION LINE BAG 2 LITER,PCS,51975,0,0,KE,KE,420,BB,2015-10-02,00:00:00,2020-09-30,00:00:00
ALKES,SURFLO IV CATH NO. 18,PCS,8355,0,0,KE,KE,500,TR,2015-07-28,00:00:00,2020-07-26,00:00:00
ALKES,SURFLO IV CATH NO. 20,PCS,8355,0,0,KE,KE,499,TR,2015-07-28,00:00:00,2020-07-26,00:00:00
ALKES,SURFLO IV CATH NO. 22,PCS,8355,0,0,KE,KE,427,TR,2015-07-28,00:00:00,2020-07-26,00:00:00
ALKES,SURFLO IV CATH NO. 24,PCS,8355,0,0,KE,KE,428,TR,2015-07-28,00:00:00,2020-07-26,00:00:00
ALKES,SURFLO IV CATH. NO. 14,PCS,19250,0,0,KE,KE,474,TR,2017-07-21,00:00:00,2022-07-20,00:00:00
ALKES,SURFLO IV CATH. NO. 16,PCS,8355,0,0,KE,KE,426,TR,2015-07-28,00:00:00,2020-07-26,00:00:00
ALKES,SURGICAL GOWN UK. L STERIL,PCS,20970,0,0,KE,KE,817,C4,2018-01-01,00:00:00,2023-02-28,23:59:59
ALKES,SURGICAL GOWN UK. XL STERIL,PCS,20970,0,0,KE,KE,905,C4,2018-03-20,00:00:00,2023-03-19,00:00:00
ALKES,SURGICRYL NO. 0 TAPER POINT,PCS,88000,0,0,KE,KE,253,SM,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGICRYL NO. 1 REVERSE CUTTING,PCS,90000,0,0,KE,KE,254,SM,2016-05-20,00:00:00,2021-05-19,00:00:00
ALKES,SURGICRYL NO. 1 ROUND BODY,PCS,96000,0,0,KE,KE,255,SM,2016-06-11,00:00:00,2021-06-10,00:00:00
ALKES,SURGICRYL NO. 1/0 TAPER POINT,PCS,95000,0,0,KE,KE,256,SM,2016-06-11,00:00:00,2021-06-10,00:00:00
ALKES,SURGICRYL NO. 2 ROUND BODY,BUAH,105000,0,0,KE,KE,338,SM,2016-06-11,00:00:00,2021-06-10,00:00:00
ALKES,SURGICRYL NO. 2 TAPER POINT,PCS,85000,0,0,KE,KE,257,SM,2016-05-20,00:00:00,2021-05-19,00:00:00
ALKES,SURGICRYL NO. 2-0 ROUND BODY,PCS,93000,0,0,KE,KE,410,SM,2016-06-11,00:00:00,2021-06-10,00:00:00
ALKES,SURGICRYL NO. 2/0 CUTTING,PCS,84700,0,0,KE,KE,258,SM,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGICRYL NO. 2/0 TAPER POINT,PCS,83600,0,0,KE,KE,259,SM,2014-09-09,00:00:00,2019-09-08,00:00:00
ALKES,SURGICRYL NO. 3/0 CUTTING,PCS,85800,0,0,KE,KE,260,SM,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGICRYL NO. 3/0 TAPER POINT,PCS,94000,0,0,KE,KE,261,SM,2016-06-11,00:00:00,2021-06-10,00:00:00
ALKES,SURGICRYL NO. 4/0 TAPER POINT,PCS,79200,0,0,KE,KE,262,SM,2014-09-09,00:00:00,2019-09-08,00:00:00
ALKES,SURGICRYL NO. 5/0 TAPER POINT,PCS,104000,0,0,KE,KE,263,SM,2016-05-20,00:00:00,2021-05-19,00:00:00
ALKES,SURGICRYL NO. 6/0 TAPER POINT,PCS,83600,0,0,KE,KE,264,SM,2014-09-23,00:00:00,2019-09-22,00:00:00
ALKES,SURGIROLL CAT GUT CHROMIC 0,PCS,1386000,0,0,KE,KE,368,SG,2012-06-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGIROLL CAT GUT CHROMIC 4/0,ROLL,1760000,0,0,KE,KE,369,SG,2012-06-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGIROLL CAT GUT CHROMIC NO. 1 SRCC,PCS,1089000,0,0,KE,KE,265,SG,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGIROLL CAT GUT CHROMIC NO. 2-0 SRCC,PCS,1210000,0,0,KE,KE,266,SG,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGIROLL SILK BLADE NO. 0,PCS,528000,0,0,KE,KE,268,SG,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURGIROLL SILK ROLL BLADE NO. 2-0 SRS,PCS,660660,0,0,KE,KE,269,SG,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,SURPLUG,PCS,43212,0,0,KE,KE,272,E6,2017-05-20,00:00:00,2022-05-19,00:00:00
ALKES,SUTURE WIRE 1.2 SS 1 M,PCS,561000,0,0,KE,KE,753,OT,2018-03-20,00:00:00,2023-03-19,00:00:00
ALKES,SUTURE WIRE 1.4 SS 1 M,PCS,396000,0,0,KE,KE,866,OT,2017-01-01,00:00:00,2022-10-31,23:59:59
ALKES,SUTURES WIRE 1.2,PCS,742500,0,0,KE,KE,664,OT,2016-01-01,00:00:00,2021-07-10,23:59:59
ALKES,SYNICEM 1G,PCS,1854476.8,0,0,KE,KE,546,OT,2015-01-19,00:00:00,2020-01-27,23:59:59
ALKES,SYRINGE REFILL SHADE B2,PCS,335775,0,0,KE,KE,818,OT,2017-07-25,00:00:00,2022-07-24,00:00:00
ALKES,SYRINGE SESUAI INJECTOR CT SCAN 200 ML,PCS,396578,0,0,KE,KE,654,OT,2017-04-18,00:00:00,2022-04-17,00:00:00
ALKES,TEGADERM + PAD 9 CM X 10 CM 3586 R,PCS,11732.15,0,0,KE,KE,666,69,2016-01-01,00:00:00,2021-08-02,23:59:59
ALKES,TEGADERM 10 X 12 CM,LBR,12169,0,0,KE,KE,443,69,2016-07-30,00:00:00,2021-07-29,00:00:00
ALKES,TEGADERM 10 X 25 CM,LBR,31000,0,0,KE,KE,442,69,2015-04-09,00:00:00,2020-04-07,00:00:00
ALKES,TENSIMETER RAKSA MANUAL ANAK,PCS,0,0,0,KE,KE,422,RS,,,,
ALKES,TENSIMETER RAKSA MANUAL DEWASA,PCS,0,0,0,KE,KE,421,RS,,,,
ALKES,TENSOCREPE 3 INCHI,PCS,46714,0,0,KE,KE,274,BS,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,TERMOMETER DIGITAL,PCS,46423.99,0,0,KE,KE,277,AB,2017-01-01,00:00:00,2022-07-06,23:59:59
ALKES,TERMOMETER DIGITAL,PCS,30250,0,0,KE,KE,277,KW,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,TERMOMETER DIGITAL SENTUH DAHI,PCS,360000,0,0,KE,KE,626,HU,2017-08-24,00:00:00,2022-08-23,00:00:00
ALKES,TERMOMETER SAFETY MANUAL,PCS,9900,0,0,KE,KE,278,E0,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,THERMAL PAPER,ROLL,250800,0,0,KE,KE,918,OT,2018-01-01,00:00:00,2023-04-29,23:59:59
ALKES,THERMOHYGROMETER HTC-1,PCS,104500,0,0,KE,KE,653,HT,2017-05-31,00:00:00,2022-05-30,00:00:00
ALKES,THERMOHYGROMETER HTC-2,PCS,280500,0,0,KE,KE,714,HT,2017-03-01,00:00:00,2022-03-19,23:59:59
ALKES,THORACIC CATHETER WITH TROCAR NO. 20,PCS,43349,0,0,KE,KE,547,OT,2017-11-15,00:00:00,2022-11-14,00:00:00
ALKES,THORACIC CATHETER WITH TROCAR NO. 24,PCS,43349,0,0,KE,KE,548,OT,2017-11-15,00:00:00,2022-11-14,00:00:00
ALKES,THORACIC CATHETER WITH TROCAR NO. 28,PCS,43349,0,0,KE,KE,609,OT,2017-11-15,00:00:00,2022-11-14,00:00:00
ALKES,THORACIC CATHETER WITH TROCAR NO. 32,PCS,224400,0,0,KE,KE,622,OT,2016-06-25,00:00:00,2021-06-24,00:00:00
ALKES,THREEWAY STOPCOCK,PCS,19250,0,0,KE,KE,280,70,2016-01-01,00:00:00,2021-02-09,23:59:59
ALKES,THREEWAY STOPCOCK,PCS,20900,0,0,KE,KE,280,E6,2014-11-15,00:00:00,2019-11-14,00:00:00
ALKES,THREEWAY STOPCOCK WITH TUBE,PCS,32150,0,0,KE,KE,640,70,2016-06-04,00:00:00,2021-06-03,00:00:00
ALKES,THREEWAY STOPCOCK WITH TUBE,PCS,3250,0,0,KE,KE,640,OM,2016-02-02,00:00:00,2021-01-31,00:00:00
ALKES,TIBIAL-T LCP 4 HOLE 4.5/5.0,PCS,4752000,0,0,KE,KE,745,OT,2018-01-30,00:00:00,2023-01-29,00:00:00
ALKES,TIBIAL-T PLATE 4 HOLE,PCS,1848000,0,0,KE,KE,850,OT,2017-01-01,00:00:00,2022-10-04,23:59:59
ALKES,TIMBANGAN BAYI,PCS,0,0,0,KE,KE,378,OT,,,,
ALKES,TIMBANGAN OBAT ELEKTRONIK,PCS,9209750,0,0,KE,KE,281,DS,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,TIP CLEANER,PCS,66330,0,0,KE,KE,813,83,2017-08-01,00:00:00,2022-08-03,23:59:59
ALKES,TONG SPATEL KAYU,PCS,523,0,0,KE,KE,282,GN,2017-12-19,00:00:00,2022-12-18,00:00:00
ALKES,TOPI OPERASI,PCS,704,0,0,KE,KE,283,C4,2017-06-14,00:00:00,2022-06-13,00:00:00
ALKES,TOPI OPERASI,PCS,1234,0,0,KE,KE,283,MA,2016-09-22,00:00:00,2021-09-21,00:00:00
ALKES,TOPI OPERASI,PCS,1162,0,0,KE,KE,283,RM,2017-09-23,00:00:00,2022-09-22,00:00:00
ALKES,TOPI OPERASI SMP LEHER (ASTRONOUT CAP),PCS,3245,0,0,KE,KE,419,MI,2015-12-04,00:00:00,2020-12-02,00:00:00
ALKES,TORNIQUET,PCS,28050,0,0,KE,KE,285,LK,2018-05-12,00:00:00,2023-05-11,00:00:00
ALKES,TRACHEOSTOMY KIT NO. 4,,,,,,,,,,,,
ALKES,TRACHEOSTOMY KIT NO. 4.5,PCS,1177000,0,0,KE,KE,454,RS,2013-04-01,00:00:00,2020-12-31,23:59:59
ALKES,TRACHEOSTOMY KIT NO. 5,,,,,,,,,,,,
ALKES,TRACHEOSTOMY KIT NO. 5,,,,,,,,,,,,
ALKES,TRACHEOSTOMY KIT NO. 6,,,,,,,,,,,,
ALKES,TRACHEOSTOMY KIT NO. 7,PCS,1320000,0,0,KE,KE,286,SM,2015-05-29,00:00:00,2020-05-27,00:00:00
ALKES,TRACHEOSTOMY KIT NO. 7,,,,,,,,,,,,
ALKES,TRAY BAHAN STAINLESS,PCS,200200,0,0,KE,KE,479,OT,2013-04-01,00:00:00,2020-12-31,23:59:59
ALKES,URINAL WANITA + TUTUP,PCS,44000,0,0,KE,KE,292,LK,2017-03-11,00:00:00,2022-03-10,00:00:00
ALKES,TROMOL KECIL 6 INCHI (15 X 15 CM ),PCS,230000,0,0,KE,KE,372,OT,2012-07-10,00:00:00,2020-12-31,23:59:59
ALKES,TROMOL SEDANG 9 inchi (23 x 23 cm),PCS,297000,0,0,KE,KE,358,OT,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,TUBING ARTHROPUMP,PCS,3850000,0,0,KE,KE,891,OT,2018-01-01,00:00:00,2023-02-19,23:59:59
ALKES,TUBULAR LOCKING PLATE 9 HOLE D. 4.0,PCS,3300000,0,0,KE,KE,910,OT,2018-01-01,00:00:00,2023-04-02,23:59:59
ALKES,TUTUP BOTOL HITAM,PCS,880,0,0,KE,KE,778,OT,2017-01-01,00:00:00,2022-06-19,23:59:59
ALKES,TWIN OUTLET ADAPTOR,PCS,2437875,0,0,KE,KE,288,LK,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,TYVEK 100 X 100 RT1010 (POUCHES PLASMA),ROLL,1435500,0,0,KE,KE,903,OT,2018-03-01,00:00:00,2023-02-28,00:00:00
ALKES,ULNARADIUS DCP LCP 7 HOLE D. 3.5,PCS,4290000,0,0,KE,KE,782,OT,2017-01-01,00:00:00,2022-07-02,23:59:59
ALKES,ULNARADIUS DCP LCP 8 HOLE D. 3.5,PCS,4290000,0,0,KE,KE,796,OT,2017-01-01,00:00:00,2022-07-09,23:59:59
ALKES,ULTRASONIC GEL (USG JELLY),PCS,192500,0,0,KE,KE,289,71,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,UMBILICAL CLAMP/ KLEM TALI PUSAT,PCS,1300,0,0,KE,KE,520,OT,2017-08-02,00:00:00,2022-08-01,00:00:00
ALKES,UNDERPADS UKURAN L,PCS,3333,0,0,KE,KE,452,SG,2013-06-01,00:00:00,2020-12-31,23:59:59
ALKES,URINAL PRIA + TUTUP,PCS,28160,0,0,KE,KE,291,LK,2017-11-25,00:00:00,2022-11-24,00:00:00
ALKES,URINE BAG,PCS,3000,0,0,KE,KE,293,RM,2016-02-19,00:00:00,2021-02-17,00:00:00
ALKES,URINE BAG STERILE WITH HANGER,PCS,6900,0,0,KE,KE,667,CO,2017-11-10,00:00:00,2022-11-09,00:00:00
ALKES,UROGARD PLUS,PCS,38095.2,0,0,KE,KE,749,TR,2017-01-01,00:00:00,2022-05-03,23:59:59
ALKES,VASOFIX NO. 18,PCS,8750,0,0,KE,KE,294,70,2015-06-16,00:00:00,2020-06-14,00:00:00
ALKES,VASOFIX NO. 20,PCS,8750,0,0,KE,KE,295,70,2015-06-16,00:00:00,2020-06-14,00:00:00
ALKES,VASOFIX NO. 22,PCS,8750,0,0,KE,KE,296,70,2015-06-16,00:00:00,2020-06-14,00:00:00
ALKES,VASOFIX NO. 24,PCS,8750,0,0,KE,KE,297,70,2015-06-19,00:00:00,2020-06-17,00:00:00
ALKES,VASOFIX SAFETY NO. 20,PCS,30800,0,0,KE,KE,298,70,2015-09-01,00:00:00,2020-08-30,00:00:00
ALKES,VASOFIX SAFETY NO. 22,PCS,22000,0,0,KE,KE,299,70,2016-02-10,00:00:00,2021-02-08,00:00:00
ALKES,VASOFIX SAFETY NO. 24,PCS,22000,0,0,KE,KE,300,70,2016-02-10,00:00:00,2021-02-08,00:00:00
ALKES,VERBAN BUSA HUSADA (49 X 10 CM),PCS,6050,0,0,KE,KE,301,BS,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VERBAN KASA HUSADA (KASA 4M X 10 CM),ROL,1496,0,0,KE,KE,302,KS,2017-11-25,00:00:00,2022-11-24,00:00:00
ALKES,VERBAN LEUCOCRAP 6 INCI,UNIT,80757.6,0,0,KE,KE,318,OT,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VICRIL 3- 0,UNIT,118250.4,0,0,KE,KE,320,OT,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VICRIL NO -1 W :9998,PCS,178200,0,0,KE,KE,328,OT,2014-11-07,00:00:00,2019-11-06,00:00:00
ALKES,VICRYL NO. 0,PCS,124500,0,0,KE,KE,303,ET,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VICRYL NO. 1,PCS,124500,0,0,KE,KE,304,ET,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VICRYL NO. 2-0,PCS,124500,0,0,KE,KE,305,ET,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,VICRYL NO. 6-0,PCS,124500,0,0,KE,KE,307,ET,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,WADAH PEMBUANGAN BAHAN KERAMIK,PCS,99825,0,0,KE,KE,480,OT,2013-04-01,00:00:00,2020-12-31,23:59:59
ALKES,WASHER,PCS,180000,0,0,KE,KE,637,OT,2015-01-01,00:00:00,2020-10-07,23:59:59
ALKES,WASHER FOR CANNULATED 7.3,PCS,132000,0,0,KE,KE,744,OT,2017-01-01,00:00:00,2022-04-10,23:59:59
ALKES,WING NEDLE NO. 27,PCS,1400,0,0,KE,KE,435,C4,2015-01-01,00:00:00,2020-06-24,23:59:59
ALKES,WING NEDLE NO. 27,PCS,11385,0,0,KE,KE,435,TR,2013-04-01,00:00:00,2020-12-31,23:59:59
ALKES,WING NEEDLE NO. 21,PCS,1400,0,0,KE,KE,308,C4,2015-01-01,00:00:00,2019-12-31,00:00:00
ALKES,WING NEEDLE NO. 21,PCS,8800,0,0,KE,KE,308,E6,2014-11-18,00:00:00,2019-11-17,00:00:00
ALKES,WING NEEDLE NO. 23,PCS,1400,0,0,KE,KE,309,C4,2015-01-01,00:00:00,2019-12-31,00:00:00
ALKES,WING NEEDLE NO. 23,PCS,8800,0,0,KE,KE,309,E6,2014-11-18,00:00:00,2019-11-17,00:00:00
ALKES,WING NEEDLE NO. 25,PCS,1400,0,0,KE,KE,310,C4,2015-01-01,00:00:00,2020-06-24,23:59:59
ALKES,WING NEEDLE NO. 25,PCS,5643,0,0,KE,KE,310,E6,2017-05-03,00:00:00,2022-05-02,00:00:00
ALKES,WIPAK STERIKING FLAT ROLL 25 CM/200 M,ROL,3131400,0,0,KE,KE,706,OT,2017-02-25,00:00:00,2022-02-24,00:00:00
ALKES,WSD TUBE NO. 20,TUBE,700000,0,0,KE,KE,517,OT,2014-01-01,00:00:00,2019-11-09,23:59:59
ALKES,WUNDRESS,PCS,63250,0,0,KE,KE,311,SH,2012-05-01,00:00:00,2020-12-31,23:59:59
ALKES,zzzPAKET BIPOLAR CEMENTED,PACK,26400000,0,0,KE,KE,464,OT,2013-07-01,00:00:00,2020-12-31,23:59:59
ALKES,zzzPAKET TKR CR (LEFT/RIGHT),PACK,33440000,0,0,KE,KE,484,OT,2013-12-01,00:00:00,2020-12-31,23:59:59
BAHAN HABIS PAKAI,ALKACID 1 LITER,BOTOL,2702700,0,0,BA,BP,493,OT,2017-01-01,00:00:00,2022-07-31,23:59:59
BAHAN HABIS PAKAI,ALKAZYME SACHET 25 MG,PACK,801000,0,0,BA,BP,495,AK,2017-01-01,00:00:00,2022-08-06,23:59:59
BAHAN HABIS PAKAI,ALKOHOL SWAB,BOTOL,110,0,0,BA,BP,001,BD,2016-10-06,00:00:00,2021-10-05,00:00:00
BAHAN HABIS PAKAI,ALVEOGYL,BOTOL,341000,0,0,BA,BP,315,C2,2015-01-01,00:00:00,2020-09-02,23:59:59
BAHAN HABIS PAKAI,ANESTESI SEPTOCAIN WITH EPINEFRIN,BOX,379500,0,0,BA,BP,313,C2,2015-01-01,00:00:00,2020-09-02,23:59:59
BAHAN HABIS PAKAI,AQUASONIC GEL/ SONOGEL,BOTOL,211200,0,0,BA,BP,005,H0,2015-09-16,00:00:00,2020-09-14,00:00:00
BAHAN HABIS PAKAI,ARTISAN APHAKIA 5/8,,,,,,,,,,,,
BAHAN HABIS PAKAI,ASSUCRYL NO. 0 HRG-38 90 CM,PCS,62810,0,0,BA,BP,455,AS,2016-01-01,00:00:00,2021-11-09,23:59:59
BAHAN HABIS PAKAI,ASSUCRYL NO. 1 HRG-40 100 CM,PCS,67641,0,0,BA,BP,457,AS,2017-02-21,00:00:00,2022-02-20,00:00:00
BAHAN HABIS PAKAI,ASSUCRYL NO. 1 HRG-50 MONOS 100 CM,PCS,67641,0,0,BA,BP,432,AS,2017-08-23,00:00:00,2022-08-22,00:00:00
BAHAN HABIS PAKAI,ASSUCRYL NO. 1 TTT-85 100 CM,PCS,67641,0,0,BA,BP,434,AS,2016-01-01,00:00:00,2021-05-16,23:59:59
BAHAN HABIS PAKAI,ASSUCRYL NO. 2 HRG-50 100 CM,PCS,67641,0,0,BA,BP,500,AS,2017-01-01,00:00:00,2022-08-23,23:59:59
BAHAN HABIS PAKAI,ASSUCRYL NO. 2/0 HR-27 75 CM,PCS,57978,0,0,BA,BP,435,AS,2016-01-01,00:00:00,2021-05-16,23:59:59
BAHAN HABIS PAKAI,ASSUCRYL NO. 3/0 HR-17 75 CM,PCS,57978,0,0,BA,BP,436,AS,2017-06-09,00:00:00,2022-06-08,00:00:00
BAHAN HABIS PAKAI,ASSUCRYL NO. 3/0 HR-25 MONOS 75 CM,PCS,74406,0,0,BA,BP,437,AS,2016-01-01,00:00:00,2020-12-30,00:00:00
BAHAN HABIS PAKAI,ASSUCRYL NO. 3/0 HR-27 75 CM,PCS,57978,0,0,BA,BP,456,AS,2017-06-09,00:00:00,2022-06-08,00:00:00
BAHAN HABIS PAKAI,BAJU OPERASI HIJAU NON STERIL UK. XL,PCS,20000,0,0,BA,BP,511,TR,2018-01-01,00:00:00,2023-03-06,23:59:59
BAHAN HABIS PAKAI,BARIUM SULFAT + GAS,BOX,696300,0,0,BA,BP,166,OT,2016-06-25,00:00:00,2021-06-24,00:00:00
BAHAN HABIS PAKAI,BARIUM SULFAT 3,,,,,,,,,,,,
BAHAN HABIS PAKAI,BENANG 8.0 VICRYL FOCUS,PCS,175000,0,0,BA,BP,199,C1,2014-11-05,00:00:00,2019-11-04,23:59:59
BAHAN HABIS PAKAI,BENANG FOCUS NYLON BLACK 10.0 US IOL,PCS,128334,0,0,BA,BP,181,OT,2016-04-28,00:00:00,2021-04-27,00:00:00
BAHAN HABIS PAKAI,BENANG PGA VICRYL 8.0,PCS,216563,0,0,BA,BP,400,OT,2016-02-25,00:00:00,2021-02-23,00:00:00
BAHAN HABIS PAKAI,BETADINE GARGLE 100 ML,BOTOL,9311.2,0,0,BA,BP,089,MB,2013-04-01,00:00:00,2020-12-31,23:59:59
BAHAN HABIS PAKAI,BOWIE DICK TEST PACK 1233LF- 3M,PACK,2732400,0,0,BA,BP,178,69,2016-03-30,00:00:00,2021-03-29,00:00:00
BAHAN HABIS PAKAI,CANCELLOUS SCREW  6,,,,,,,,,,,,
BAHAN HABIS PAKAI,CANCELLOUS SCREW 6,,,,,,,,,,,,
BAHAN HABIS PAKAI,CANCELLOUS SCREW 6,,,,,,,,,,,,
BAHAN HABIS PAKAI,CARBO GLYSERIN 10,BOTOL,22000,0,0,BA,BP,087,OT,2013-04-01,00:00:00,2020-12-31,23:59:59
BAHAN HABIS PAKAI,CARBO GLYSERIN 3 %.,BOTOL,16500,0,0,BA,BP,088,OT,2013-04-01,00:00:00,2020-12-31,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 1 48 G (SACHET),SACHET,100778.33,0,0,BA,BP,388,ET,2016-01-01,00:00:00,2021-02-27,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 1 905 T (SACHET),PCS,71434,0,0,BA,BP,378,ET,2016-01-01,00:00:00,2021-02-20,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 1 HRG 38 90 CM,PCS,46769,0,0,BA,BP,469,AS,2017-01-01,00:00:00,2022-01-31,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 1 HRG-40 90 CM,PCS,46769,0,0,BA,BP,376,AS,2017-07-14,00:00:00,2022-07-13,00:00:00
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 2 150 CM NO NEEDLE,PCS,29166.66,0,0,BA,BP,414,DM,2016-01-01,00:00:00,2021-03-21,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 2 906 T (SACHET),SACHET,49298.61,0,0,BA,BP,385,ET,2016-01-01,00:00:00,2021-02-27,23:59:59
BAHAN HABIS PAKAI,CAT GUT CHROMIC NO. 2 HRG-50 100 CM,PCS,46769,0,0,BA,BP,499,AS,2017-01-01,00:00:00,2022-08-23,23:59:59
