124,'2619e7084c0de54d973091b64bb10e9d',CETINAL SYRUP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,55000,1/1/2018,0:01,31/12/2025,0:00
125,'21b5b05364a587b2052399c2c6ac9d49',CETINAL TABLET KUNYAH 10 MG,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,5650,1/1/2018,0:01,31/12/2025,0:00
126,'a58f48324c5f9b6f9be1a92e308b888e',CETIRIZINE 10MG KAP,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"313,5",1/1/2018,0:01,31/12/2025,0:00
127,'f66e2560d80b602e7aafa0d5d16cbb2d',CHLORAMPHENICOL 250 MG,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
128,'0fd1833ec05c2047d16642483bb2ca56',CHORAMPECORT-H KRIM,,CREAM,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,12650,1/1/2018,0:01,31/12/2025,0:00
129,'37de0e33dd75acde59370abe37d86ddc',CIMETIDIN 200 MG TABLET,,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
130,'1a8c4e6b5357cfca0956120c8989dd78',CINAM INJEKSI,,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,149490,1/1/2018,0:01,31/12/2025,0:00
131,'cfdda8dab759c9902bbd3c729b331ad1',CIPROFLOXACIN 500 MG TABLET,,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"362,5",1/1/2018,0:01,31/12/2025,0:00
132,'10e4700751aee86918770499fd73bcd0',CLANEKSI 1 G INJEKSI,,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,100375,1/1/2018,0:01,31/12/2025,0:00
133,'c51ec0e9c752361ff418eebb16807d66',CLANEKSI 500 MG KAPLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,12606,1/1/2018,0:01,31/12/2025,0:00
134,'f5329af212acb97a71b1bd2d66649439',CLANEKSI DRY SYRUP 60 ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,55550,1/1/2018,0:01,31/12/2025,0:00
135,'0e8e75f48491cebae0bfc8f5f0770b77',CLANEKSI FORTE DRY SYRUP 60 ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,73700,1/1/2018,0:01,31/12/2025,0:00
136,'97c1f3fecd05b382a1ada236282ab3f3',CLINDAMYCIN 300 MG KAPSUL,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"1428,57",1/1/2018,0:01,31/12/2025,0:00
137,'3e51818468ac3a43ab8fded6cbcfb8b8',CLINIUM 300,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
138,'0b6dd1ffba669d54f2bc27f66052146d',CLINMAS 300 MG KAPSUL,,KAPSUL,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,7700,1/1/2018,0:01,31/12/2025,0:00
139,'68a55b4414bdfef8911ef048171004c5',CLINOLEIC INFUS 100 ML,,CAIRAN,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,212850,1/1/2018,0:01,31/12/2025,0:00
140,'46da5404bb032bf88e4b385f2c19de5c',CLOPEDIN INJ,,INJEKSI,TIDAK,TIDAK,YA,TIDAK,YA,TIDAK,TIDAK,,,27830,1/1/2018,0:01,31/12/2025,0:00
141,'4b3b4a2ab137972a3cc2b86948d95124',COBAZYM 1000 MG KAPSUL,,KAPSUL,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,4180,1/1/2018,0:01,31/12/2025,0:00
142,'68ac44926a263af3a6be7841c76766e6',CODIKAF 10 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,YA,TIDAK,TIDAK,,,1110,1/1/2018,0:01,31/12/2025,0:00
143,'197a4aa9d57cdb8f852785c4badef650',CODIKAF 20 MG,,TABLET,TIDAK,TIDAK,YA,TIDAK,YA,TIDAK,TIDAK,,,1716,1/1/2018,0:01,31/12/2025,0:00
144,'a89101a15cc22cc9d394c54d5c757fd4',COLSANCETIN 1 G INJEKSI,,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,10692,1/1/2018,0:01,31/12/2025,0:00
145,'68810c6a1d84dfc5f05232c6b92a122c',COLSANCETIN SYRUP 60 ML,,SIRUP,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,11220,1/1/2018,0:01,31/12/2025,0:00
146,'40873c983b15c6e53dc1ce436b2c6a90',COLSANCETINE KAPSUL 250 MG,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,605,1/1/2018,0:01,31/12/2025,0:00
147,'5bad23f13788945bdca8f89104ed37a4',COMBANTRIN 125 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,3325,1/1/2018,0:01,31/12/2025,0:00
148,'6902d642ccd80545a7b004b96a5eecca',"COMBIVENT UDV 2,5 ML",,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"16464,53",1/1/2018,0:01,31/12/2025,0:00
149,'5270abdd56eb1a8e008b0eac49bdcc26',COMTUSI SYRUP 60ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,37400,1/1/2018,0:01,31/12/2025,0:00
150,'3b6b57dda04e788d0fcb2093129058fc',CORDARONE INJ,,INJEKSI,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,YA,,,42000,1/1/2018,0:01,31/12/2025,0:00
151,'45ffdceb44f3ec39d34b7a3d2beb82fa',CORTIDEX INJEKSI,,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"6528,5",1/1/2018,0:01,31/12/2025,0:00
152,'d98b2ff6859cfd5b6e019121ffdac519',CORTIDEX TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"342,1",1/1/2018,0:01,31/12/2025,0:00
153,'b728180a023b30d06209e075a71e9bc6',COTRIMOXSAZOLE TABLET,,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,190,1/1/2018,0:01,31/12/2025,0:00
154,'f95069cd21a13d3c6cd9e4571451896e',CRIPSA,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,16280,1/1/2018,0:01,31/12/2025,0:00
155,'77357158291f4a5f0cb61e22625f40f7',CURASPONT TAMPON,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,74000,1/1/2018,0:01,31/12/2025,0:00
156,'447f33f13416d1db4d96a5f241d43e3b',CURVIT CL EMULSION,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,51150,1/1/2018,0:01,31/12/2025,0:00
157,'464c30fd9d0991eb1c9b9ba7c7b3c8ca',CYGEST SUPP 400MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,26620,1/1/2018,0:01,31/12/2025,0:00
158,'5ad1e268eaf185af01cf918af8aa139d',CYGEST SUPPOSITORIA 200 MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,14641,1/1/2018,0:01,31/12/2025,0:00
159,'3d8fc129f93d77756b08c7ff9bb0d1cc',CYTOTEC 200 MCG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,22110,1/1/2018,0:01,31/12/2025,0:00
160,'0df20529ba75827c24488e2b5780f9c7',D5 BBRAUN 500 CC,,CAIRAN,YA,YA,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"6900,3",1/1/2018,0:01,31/12/2025,0:00
161,'5c304ce767b23d3524fe4270b4b0cb71',D5 OTSUKA 500 CC,,CAIRAN,YA,YA,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,16600,1/1/2018,0:01,31/12/2025,0:00
162,'0ddd372409d6507226b79304c1cf947f',D5 PYGGYBACK OTSUKA 100 CC,,CAIRAN,YA,YA,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,15180,1/1/2018,0:01,31/12/2025,0:00
163,'6ba84b89c9dcf82447313df1c3e3851b',DALACIN - C 300 MG KAPSUL,,KAPSUL,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"17620,63",1/1/2018,0:01,31/12/2025,0:00
164,'18694b7fe7f5dc386c172152f0ae794c',DEHIDRALYTE 200 ML,,CAIRAN,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,16500,1/1/2018,0:01,31/12/2025,0:00
165,'c818eb5615c1d73ac7c0171d5ac1dca9',"DERMAFIX-S 4,4 x 4,4",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,1980,1/1/2018,0:01,31/12/2025,0:00
166,'4637d39d62a2d1c30a2efe97e986bb19',DERMAFIX-S 6 x 7,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"3484,8",1/1/2018,0:01,31/12/2025,0:00
167,'5ab1acb896960e010501a449fe8ea23c',DERMAFIX-T,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,16500,1/1/2018,0:01,31/12/2025,0:00
168,'f0822b1a7592ce3317c64f5e2c1b612b',DESOLEX - N KRIM 10 G,,CREAM,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,28435,1/1/2018,0:01,31/12/2025,0:00
169,'2add47ddae0f92e6c87057edcc5527c7',DESOLEX KRIM 10 G,,CREAM,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,22715,1/1/2018,0:01,31/12/2025,0:00
170,'04e1ca930ff69a4497b772484e685a71',"DEXAMETHASON 0,5 MG TABLET",,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"170,5",1/1/2018,0:01,31/12/2025,0:00
171,'d1471e0d03559db3829ac3e319231189',DEXAMETHASON INJEKSI,,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"2196,5",1/1/2018,0:01,31/12/2025,0:00
172,'29117168c99ad20c4b87541319ea038b',DEXTAFEN TAB,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,1650,1/1/2018,0:01,31/12/2025,0:00
173,'8e3fa8779e5c5dd049ad8e2d3b7dd913',DEXTRAL KAPLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,434,1/1/2018,0:01,31/12/2025,0:00
174,'53a48449d7170f3b2daa9f1e6ecb1610',DEXTROSE 40% INJEKSI,,INJEKSI,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,10010,1/1/2018,0:01,31/12/2025,0:00
175,'a70ae4e673bf96cd88b0ff6f466c4efd',DIFENHIDRAMIN HCL INJEKSI,,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"1695,1",1/1/2018,0:01,31/12/2025,0:00
176,'ad30dc90742638ccfdb5cdfe6f09c086',DIFLUCAN 150 MG KAPSUL,,KAPSUL,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"118874,4",1/1/2018,0:01,31/12/2025,0:00
177,'c1c27a7470f25d1765e2edbb2d69238a',DIGOXIN TABLET,,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,YA,,,143,1/1/2018,0:01,31/12/2025,0:00
178,'9441cc6126f66d8b27398b04303800c8',DISFLATYL 40 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,650,1/1/2018,0:01,31/12/2025,0:00
179,'b2de7440e2527dc1e75ce673101edf75',DOBUTAMIN SOLUTION INJ,,INJEKSI,YA,YA,TIDAK,YA,TIDAK,TIDAK,TIDAK,,,"57172,5",1/1/2018,0:01,31/12/2025,0:00
180,'e521f89372c4ed42d4a072f2567e1d21',DOMPERIDONE 10MG TABLET,,TABLET,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"403,62",1/1/2018,0:01,31/12/2025,0:00
181,'67748fa422a4038346396d5154acb465',DOPAMET 250 MG,,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,2057,1/1/2018,0:01,31/12/2025,0:00
182,'8ba235cfbb58c70765af86ce6096cf35',DOPAMIN GIULINI INJEKSI,,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,72457,1/1/2018,0:01,31/12/2025,0:00
183,'d72edc297e45debb70bc74918e64cd6c',DOXYCYCLINE 100 MG KAPSUL,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"319,73",1/1/2018,0:01,31/12/2025,0:00
184,'e622b0f1ebca7dd62c3cd44064b44835',DULCOLACTOL SYRUP 60 ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,61820,1/1/2018,0:01,31/12/2025,0:00
185,'58e162d0c232963ca700ce86999ff92c',DULCOLAX 5 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"1563,38",1/1/2018,0:01,31/12/2025,0:00
186,'be79ed7101b6fc6b6dd4589aafb30200',DULCOLAX SUPP ADULT 10 MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,22693,1/1/2018,0:01,31/12/2025,0:00
187,'30b24a46aae3c6968e4482fa107dbfcb',DULCOLAX SUPP INFANT 5 MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"16266,33",1/1/2018,0:01,31/12/2025,0:00
188,'0ef3924034870a5a4b63667d3de5ecf3',DUMIN 500 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"445,83",1/1/2018,0:01,31/12/2025,0:00
189,'e807f8e785f138edf567fc0b1b059056',DUMIN REKTAL TUBE 125 MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"14108,6",1/1/2018,0:01,31/12/2025,0:00
190,'b93dd1767b81aac541f9336998316104',DUMIN REKTAL TUBE 250 MG,,SUPOSITORIA,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"19698,8",1/1/2018,0:01,31/12/2025,0:00
191,'827fb9d267afafa50e28f0f7065bf389',DUMIN SYRUP 60 ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"19432,6",1/1/2018,0:01,31/12/2025,0:00
192,'05f1cf246019890980630d6418819342',DUMOCALCIN CHOC TABLET,,TABLET,YA,YA,TIDAK,YA,TIDAK,TIDAK,TIDAK,,,"554,58",1/1/2018,0:01,31/12/2025,0:00
193,'baaad42d7be057fe3632b4904a7919df',DUPHASTON TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"17617,6",1/1/2018,0:01,31/12/2025,0:00
194,'1f7e502590a53b7bf3f59680408dc862',"DUROGESIC 12,5",,TRANSDERMAL PATCH,YA,YA,YA,YA,YA,TIDAK,TIDAK,,,125400,1/1/2018,0:01,31/12/2025,0:00
195,'96160e09ae9241af56821cbff17d7163',DUROGESIC 25,,TRANSDERMAL PATCH,YA,YA,YA,YA,YA,TIDAK,YA,,,237050,1/1/2018,0:01,31/12/2025,0:00
196,'d6277256cb679138c4613fc457fe85a4',DUVADILAN TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,5500,1/1/2018,0:01,31/12/2025,0:00
197,'2f74f8d1469950f0d796c3632a672cbd',ECG ELEKTRODE DEWASA,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"3946,8",1/1/2018,0:01,31/12/2025,0:00
198,'09b0f722e0593286437698c2ad03fb34',ECG ELEKTRODE PAEDIATRIK,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
199,'17fae11877852f134dc00d5dac175c7f',EDORISAN DROP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,50600,1/1/2018,0:01,31/12/2025,0:00
200,'17f172f3e1ff6a348ebf681d7c53929e',ELKANA CL EMULSI 120ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,49830,1/1/2018,0:01,31/12/2025,0:00
201,'b21a500b25cc344aeb3ef50cd71f3cda',ELKANA SYRUP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,21835,1/1/2018,0:01,31/12/2025,0:00
202,'b7a6e1acadabf58b5f18c38c7e38880a',ELKANA TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"811,8",1/1/2018,0:01,31/12/2025,0:00
203,'07c0b2e927b9f5345ec0914a4ddf006f',ELOCON KRIM 5 G,,CREAM,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,63360,1/1/2018,0:01,31/12/2025,0:00
204,'dea2c43bbf7f30df96f9b22e07dd6cc8',ELOX KRIM 5 G,,CREAM,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,48400,1/1/2018,0:01,31/12/2025,0:00
205,'9bb8601c5e587a497e50027e85e9a927',ENDO TRACHEAL TUBE 2 RUSCH NON CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,39325,1/1/2018,0:01,31/12/2025,0:00
206,'2b76336fc47daee82ba1621e8e842116',"ENDO TRACHEAL TUBE 2,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,88000,1/1/2018,0:01,31/12/2025,0:00
207,'b886fa2eea60779c3f50f9eaf98f484e',"ENDO TRACHEAL TUBE 2,5 RUSCH NON CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,33000,1/1/2018,0:01,31/12/2025,0:00
208,'9f6178bdca64ad29345858dda554811e',"ENDO TRACHEAL TUBE 3,0 CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,68365,1/1/2018,0:01,31/12/2025,0:00
209,'a235c35d705bc184c00b42955dc47536',"ENDO TRACHEAL TUBE 3,0 RUCSH NON CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,35000,1/1/2018,0:01,31/12/2025,0:00
210,'d6719c4294b22cbaaaebfb07e0fd9deb',"ENDO TRACHEAL TUBE 3,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,50600,1/1/2018,0:01,31/12/2025,0:00
211,'b1784f1036f21047796b7c99019808ea',ENDO TRACHEAL TUBE 3.5 RUSCH NON CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,35000,1/1/2018,0:01,31/12/2025,0:00
212,'91f89740379edb8744bd4fe8c513c203',"ENDO TRACHEAL TUBE 4,0 RUCSH NON CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,35000,1/1/2018,0:01,31/12/2025,0:00
213,'ab494badcb909dfbc2fb86b916e47393',"ENDO TRACHEAL TUBE 4,0 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,68365,1/1/2018,0:01,31/12/2025,0:00
214,'8903b5294d425a3f4a394371de5758c9',"ENDO TRACHEAL TUBE 4,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,55000,1/1/2018,0:01,31/12/2025,0:00
215,'64475ceb14a1d9f1ae2b0a721c0142aa',"ENDO TRACHEAL TUBE 4,5 RUSCH NONCUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
216,'a88b7a6c1d6c8b20ae0e14238d953148',"ENDO TRACHEAL TUBE 5,0 NON CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
217,'0441a8aec0d60903c254d9aa56055852',"ENDO TRACHEAL TUBE 5,0 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,50500,1/1/2018,0:01,31/12/2025,0:00
218,'f7c73f1506243b12bca487ab0a2f6fd8',"ENDO TRACHEAL TUBE 5,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,50000,1/1/2018,0:01,31/12/2025,0:00
219,'5abe6af655e5f26794ee71b41f2743b1',ENDO TRACHEAL TUBE 5.5 NON CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"19662,5",1/1/2018,0:01,31/12/2025,0:00
220,'a08ba58cd7eacb30dcfe173cb2a6f9c4',ENDO TRACHEAL TUBE 6 RUCSH,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,50000,1/1/2018,0:01,31/12/2025,0:00
221,'fe181a53f32751f2e1cfd9163d560110',ENDO TRACHEAL TUBE 6 RUSCH CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,27500,1/1/2018,0:01,31/12/2025,0:00
222,'dff5a2a3e9017b79cad9dc057941a83f',"ENDO TRACHEAL TUBE 6,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,55000,1/1/2018,0:01,31/12/2025,0:00
223,'d5456bf59a29c7fa082a16e2b20a7fb3',ENDO TRACHEAL TUBE 7 RUSH CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,68365,1/1/2018,0:01,31/12/2025,0:00
224,'506dacf8732b20423f8735f9b29b2931',"ENDO TRACHEAL TUBE 7,5 RUSCH CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,50500,1/1/2018,0:01,31/12/2025,0:00
225,'b2be5953621d444ac5ab0e248ecbc239',ENDO TRACHEAL TUBE 8 RUSH CUFF,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
226,'b9acae92cf07828cc114f124729bbe61',"ENDOTRACHEAL NO 2,5 CUFF",,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,0,1/1/2018,0:01,31/12/2025,0:00
227,'9bb73e8568d4de419daaaac6747a7c6b',"ENDROLIN 3,75 INJEKSI",,INJEKSI,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,534800,1/1/2018,0:01,31/12/2025,0:00
228,'d93816c5a0f9345e258a1aa4f02a1209',ENTRAKID VANILA/COKLAT 185 G,,SUSU,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,47190,1/1/2018,0:01,31/12/2025,0:00
229,'6b29aa3d870bea6b394726c29a4b693d',ENYSTIN PAED DROP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,37400,1/1/2018,0:01,31/12/2025,0:00
230,'53ab8f33c4824bac2b34f3b89eb325e4',EPEXOL 30 MG TABLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,869,1/1/2018,0:01,31/12/2025,0:00
231,'f99f38d5571d0d06727ca0331dbc205c',EPEXOL DROP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,39380,1/1/2018,0:01,31/12/2025,0:00
232,'1877caab401f2ecd6f49c024e77fbab2',EPEXOL SYRUP,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,17930,1/1/2018,0:01,31/12/2025,0:00
233,'920d1d95197c114c692c297d452e0bde',EPHEDRIN HCL INJEKSI,,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,27500,1/1/2018,0:01,31/12/2025,0:00
234,'e4f5562fa8c590c0216b8bc36918cfa4',"EPINEPHRINE 0,1% INJEKSI",,INJEKSI,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"6083,51",1/1/2018,0:01,31/12/2025,0:00
235,'c183e21a0ed00264cae0739aaf6e7d6f',ERLAMICETIN TM,,TETES MATA ,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,14025,1/1/2018,0:01,31/12/2025,0:00
236,'c510ffb369fa6f47199653e629aff684',ERYSANBE 200 MG CHEWABLE,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,1683,1/1/2018,0:01,31/12/2025,0:00
237,'b596382df344ac3d002f42fff2dea76a',ERYSANBE 250 MG KAPSUL,,KAPSUL,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"1446,5",1/1/2018,0:01,31/12/2025,0:00
238,'f847a9f8ac0db422484183c61362f3d0',ERYSANBE 500 MG KAPLET,,TABLET,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,"2777,5",1/1/2018,0:01,31/12/2025,0:00
239,'ea7749790e26293363166e92a9d45416',ERYSANBE DRY SYRUP 60 ML,,SIRUP,TIDAK,TIDAK,YA,TIDAK,TIDAK,TIDAK,TIDAK,,,23100,1/1/2018,0:01,31/12/2025,0:00
240,'c192790dbb0ba123c1d3dd66510bf8b1',ERYTHROMYCIN 500,,KAPSUL,YA,YA,YA,YA,TIDAK,TIDAK,TIDAK,,,"1071,43",1/1/2018,0:01,31/12/2025,0:00
241,'ebbd2277529895790e9303d344318dcd',EXTENSION TUBE 150 CM,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,41030,1/1/2018,0:01,31/12/2025,0:00
242,'32ace5b35e1d0589b5a6c4d3c44828a3',EXTENSION TUBE SFET 75 CM,,ALKES,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,18480,1/1/2018,0:01,31/12/2025,0:00
243,'652252a671067ff78c4f7c69c60ff017',F.G. TROCHES TABLET,,TABLET,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,TIDAK,,,"1109,17",1/1/2018,0:01,31/12/2025,0:00
